url_length,domain_length,path_length,num_subdomains,num_dots,num_digits,num_special_chars,has_ip_address,suspicious_keyword_count,url_entropy,uses_https,encoded_char_count,redirect_marker_count,has_redirection_pattern,domain_age_days,token_count,suspicious_token_ratio,longest_token_length,unique_token_ratio,label
45,31,7,0,1,0,8,0,4,4.100093307816549,0,0,0,0,0,7,0.5714285714285714,7,1.0,1
55,14,8,2,3,12,13,1,0,4.249831842720983,0,1,1,1,0,11,0.0,7,1.0,1
93,37,8,2,3,1,16,0,4,4.21683132245084,0,1,1,1,0,14,0.35714285714285715,8,0.7857142857142857,1
55,10,17,0,1,3,11,0,1,4.460828977468465,1,0,0,0,0,10,0.0,8,1.0,0
57,14,7,2,3,12,13,1,1,4.445288014336221,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
83,35,7,2,3,1,16,0,4,4.487834342781601,1,1,1,1,0,14,0.35714285714285715,6,0.9285714285714286,1
49,7,18,0,1,3,10,0,1,4.501866476503355,0,0,0,0,0,9,0.0,9,1.0,0
38,10,0,0,1,3,9,0,0,4.43858836864981,1,0,0,0,0,8,0.0,6,1.0,0
30,7,16,0,1,0,6,0,0,3.6029100796497273,0,0,0,0,0,5,0.0,7,1.0,0
30,10,13,0,1,0,6,0,1,3.8062389286533893,0,0,0,0,0,5,0.0,7,1.0,0
31,10,13,0,1,0,6,0,1,3.8488846166291197,1,0,0,0,0,5,0.0,7,1.0,0
30,10,13,0,1,0,6,0,1,4.01506101220307,0,0,0,0,0,5,0.0,7,1.0,0
71,26,5,0,1,3,14,0,3,4.432830124274087,0,1,1,1,0,12,0.25,8,0.9166666666666666,1
55,40,7,2,3,0,9,0,3,4.445288014336222,1,0,0,0,0,8,0.375,9,1.0,1
42,11,23,0,1,0,7,0,0,4.168886994558423,1,0,0,0,0,6,0.0,9,1.0,0
90,37,7,2,3,1,16,0,3,4.57735310792387,0,1,1,1,0,14,0.2857142857142857,9,0.8571428571428571,1
44,29,7,0,1,2,7,0,3,4.351365993588127,1,0,0,0,0,6,0.5,9,1.0,1
37,11,18,0,1,0,6,0,1,3.9023039608559698,1,0,0,0,0,5,0.0,9,1.0,0
85,37,8,2,3,1,16,0,3,4.442272679239557,0,1,1,1,0,14,0.21428571428571427,7,0.8571428571428571,1
58,15,7,2,3,13,13,1,1,4.532639243749496,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
87,36,7,2,3,1,16,0,3,4.445745460601412,0,1,1,1,0,14,0.21428571428571427,7,0.9285714285714286,1
52,37,7,2,3,0,9,0,4,4.359120372720815,1,0,0,0,0,8,0.5,7,1.0,1
31,10,13,0,1,0,6,0,0,3.824533406881911,1,0,0,0,0,5,0.0,7,1.0,0
14,7,0,0,1,0,4,0,0,3.2359263506290334,0,0,0,0,0,3,0.0,4,1.0,0
39,10,21,0,1,0,7,0,0,3.9359357962188968,1,0,0,0,0,6,0.0,9,1.0,0
50,36,7,2,3,0,9,0,4,4.233269689515108,0,0,0,0,0,8,0.5,9,1.0,1
83,33,7,0,1,1,15,0,3,4.5075087630709,1,1,1,1,0,13,0.23076923076923078,8,1.0,1
72,22,8,0,1,3,14,0,3,4.371034353807483,0,1,1,1,0,12,0.25,7,0.9166666666666666,1
87,38,7,2,3,1,16,0,4,4.5679849844315665,0,1,1,1,0,14,0.2857142857142857,8,0.7857142857142857,1
44,11,5,0,1,3,10,0,0,4.538310595615005,1,0,0,0,0,9,0.0,7,1.0,0
86,39,8,0,1,1,15,0,4,4.297644767831823,1,1,1,1,0,13,0.38461538461538464,9,0.9230769230769231,1
44,29,8,0,1,0,8,0,3,3.910818766650533,0,0,0,0,0,7,0.5714285714285714,7,0.8571428571428571,1
52,37,8,2,3,0,9,0,3,4.077293025950553,0,0,0,0,0,8,0.375,9,1.0,1
51,12,5,2,3,10,13,1,0,4.229519987361591,0,1,1,1,0,11,0.0,8,1.0,1
54,10,19,0,1,3,11,0,0,4.445090169696792,1,0,0,0,0,10,0.0,7,1.0,0
60,46,7,2,3,0,9,0,4,4.171671696634273,0,0,0,0,0,8,0.5,9,1.0,1
57,15,8,2,3,13,13,1,0,4.516199551243314,0,1,1,1,0,11,0.0,7,1.0,1
57,10,19,0,1,3,12,0,1,4.495366664032679,1,0,0,0,0,11,0.0,7,1.0,0
84,36,8,2,3,1,16,0,2,4.638431432536034,1,1,1,1,0,14,0.21428571428571427,8,0.9285714285714286,1
54,14,8,2,3,12,13,1,0,4.47016724792884,0,1,1,1,0,11,0.0,7,1.0,1
45,10,8,0,1,3,10,0,0,4.436080318455742,0,0,0,0,0,9,0.0,7,1.0,0
59,13,8,2,3,11,13,1,0,4.425191225436189,0,1,1,1,0,11,0.0,9,1.0,1
35,10,0,0,1,3,8,0,0,4.307714802597437,1,0,0,0,0,7,0.0,6,1.0,0
36,7,21,0,1,0,7,0,0,3.8537006129630296,1,0,0,0,0,6,0.0,7,1.0,0
52,36,8,0,1,0,8,0,3,4.284117785607543,1,0,0,0,0,7,0.42857142857142855,9,1.0,1
71,26,8,0,1,3,14,0,4,4.617309196059603,0,1,1,1,0,12,0.3333333333333333,8,0.9166666666666666,1
36,12,16,0,1,0,6,0,0,3.961320140211008,1,0,0,0,0,5,0.0,8,1.0,0
36,11,17,0,1,0,6,0,0,4.0514621540398,1,0,0,0,0,5,0.0,8,1.0,0
25,10,8,0,1,0,5,0,0,3.5932696895151084,0,0,0,0,0,4,0.0,7,1.0,0
32,11,13,0,1,0,6,0,0,3.7621987351738495,1,0,0,0,0,5,0.0,7,1.0,0
50,9,13,0,1,3,11,0,0,4.293660689688186,1,0,0,0,0,10,0.0,7,1.0,0
58,13,8,2,3,11,13,1,0,4.328267039498491,0,1,1,1,0,11,0.0,8,1.0,1
31,10,13,0,1,0,6,0,1,3.8087196973440705,1,0,0,0,0,5,0.0,7,1.0,0
52,13,7,2,3,11,13,1,1,4.494177320667443,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
46,10,8,0,1,3,10,0,0,4.311074184082722,1,0,0,0,0,9,0.0,7,1.0,0
71,25,5,0,1,3,14,0,1,4.395798869753163,0,1,1,1,0,12,0.08333333333333333,7,0.9166666666666666,1
44,12,5,0,1,3,10,0,0,4.427975300790611,0,0,0,0,0,9,0.0,8,1.0,0
62,11,23,0,1,3,12,0,0,4.56324742397514,1,0,0,0,0,11,0.0,9,1.0,0
21,13,0,1,2,0,5,0,0,3.6897037321995474,1,0,0,0,0,4,0.0,6,1.0,0
51,9,17,0,1,3,10,0,0,4.334409048686643,1,0,0,0,0,9,0.0,8,1.0,0
55,14,8,2,3,12,13,1,0,4.431145813936773,0,1,1,1,0,11,0.0,7,1.0,1
49,11,13,0,1,3,10,0,0,4.354007037771997,1,0,0,0,0,9,0.0,7,1.0,0
52,36,8,2,3,0,9,0,4,4.09181009329985,1,0,0,0,0,8,0.5,7,1.0,1
73,25,8,0,1,3,14,0,2,4.305946198087996,0,1,1,1,0,12,0.16666666666666666,7,0.8333333333333334,1
75,26,8,0,1,3,14,0,2,4.5264933533654705,0,1,1,1,0,12,0.25,8,0.75,1
49,11,10,0,1,3,11,0,0,4.558088670425058,1,0,0,0,0,10,0.0,7,1.0,0
83,32,8,0,1,3,14,0,4,4.474816022874279,0,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
83,34,8,2,3,1,16,0,4,4.44634063415259,1,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
80,27,8,0,1,3,14,0,2,4.465794328743807,0,1,1,1,0,12,0.16666666666666666,9,0.9166666666666666,1
52,10,14,0,1,3,11,0,1,4.4241987955141635,1,0,0,0,0,10,0.0,7,1.0,0
39,9,22,0,1,0,7,0,0,3.984657194421208,1,0,0,0,0,6,0.0,8,1.0,0
43,10,25,0,1,0,7,0,0,3.812681545742699,1,0,0,0,0,6,0.0,8,0.8333333333333334,0
34,11,15,0,1,0,6,0,0,4.028639311838575,1,0,0,0,0,5,0.0,8,1.0,0
38,23,7,0,1,2,7,0,3,4.303866908682343,1,0,0,0,0,6,0.5,6,1.0,1
50,35,7,0,1,0,8,0,4,4.130881379939833,1,0,0,0,0,7,0.5714285714285714,7,1.0,1
56,15,8,2,3,13,13,1,1,4.381943696840921,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
83,31,8,0,1,1,15,0,3,4.271000727851512,1,1,1,1,0,13,0.3076923076923077,7,0.8461538461538461,1
84,32,8,0,1,1,15,0,4,4.430365652187006,0,1,1,1,0,13,0.38461538461538464,7,0.8461538461538461,1
49,10,14,0,1,3,10,0,0,4.326558507813907,1,0,0,0,0,9,0.0,7,1.0,0
79,26,7,0,1,3,14,0,4,4.630250586560554,1,1,1,1,0,12,0.3333333333333333,8,1.0,1
87,32,7,0,1,1,15,0,4,4.415085426521571,0,1,1,1,0,13,0.38461538461538464,9,0.8461538461538461,1
26,9,10,0,1,0,6,0,0,3.979097891134804,0,0,0,0,0,5,0.0,6,1.0,0
82,37,5,2,3,1,16,0,3,4.259882929567425,0,1,1,1,0,14,0.2857142857142857,9,0.8571428571428571,1
23,11,5,0,1,0,5,0,0,3.849223912390625,0,0,0,0,0,4,0.0,7,1.0,0
27,14,5,0,1,0,5,0,0,4.134336113194452,1,0,0,0,0,4,0.0,10,1.0,0
51,9,14,0,1,3,11,0,0,4.517643910803241,1,0,0,0,0,10,0.0,8,1.0,0
28,12,9,0,1,0,5,0,0,4.039148671903071,0,0,0,0,0,4,0.0,8,1.0,0
35,10,17,0,1,0,6,0,0,3.9572958738405695,1,0,0,0,0,5,0.0,8,1.0,0
73,25,7,0,1,3,14,0,3,4.261646944176355,1,1,1,1,0,12,0.25,7,0.9166666666666666,1
90,37,8,0,1,1,15,0,4,4.474676262018673,1,1,1,1,0,13,0.3076923076923077,8,1.0,1
23,10,6,0,1,0,5,0,0,3.6211755429194716,0,0,0,0,0,4,0.0,6,1.0,0
80,28,8,0,1,3,14,0,3,4.39280082215992,0,1,1,1,0,12,0.25,9,0.9166666666666666,1
48,34,7,0,1,0,8,0,4,4.282268229617389,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
35,22,5,0,1,2,7,0,2,3.9572958738405686,1,0,0,0,0,6,0.3333333333333333,7,1.0,1
36,12,0,0,1,3,8,0,0,4.3711781263822145,0,0,0,0,0,7,0.0,8,1.0,0
52,12,5,2,3,10,13,1,0,4.471272380112911,0,1,1,1,0,11,0.0,8,1.0,1
89,38,8,2,3,1,16,0,2,4.231039440033613,0,1,1,1,0,14,0.21428571428571427,8,0.7142857142857143,1
38,13,0,0,1,3,8,0,0,4.411758105264182,1,0,0,0,0,7,0.0,9,1.0,0
37,11,18,0,1,0,7,0,0,3.9023039608559698,1,0,0,0,0,6,0.0,7,1.0,0
51,10,13,0,1,3,11,0,0,4.383236989778273,1,0,0,0,0,10,0.0,7,1.0,0
77,28,5,0,1,3,14,0,1,4.455047777469232,0,1,1,1,0,12,0.08333333333333333,8,0.9166666666666666,1
42,9,25,0,1,0,7,0,0,3.613054185797795,1,0,0,0,0,6,0.0,8,0.8333333333333334,0
42,30,5,0,1,2,7,0,2,4.168886994558423,0,0,0,0,0,6,0.3333333333333333,9,1.0,1
39,11,21,0,1,0,7,0,0,3.9678617577018853,0,0,0,0,0,6,0.0,7,1.0,0
52,10,17,0,1,3,10,0,0,4.45006375643621,1,0,0,0,0,9,0.0,8,1.0,0
60,13,8,2,3,11,13,1,0,4.358089297546694,0,1,1,1,0,11,0.0,8,1.0,1
58,10,22,0,1,2,12,0,1,4.440070116549512,0,0,0,0,0,11,0.0,8,1.0,0
57,14,7,2,3,12,13,1,1,4.438190568416891,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
55,14,5,2,3,12,13,1,0,4.378377295406019,0,1,1,1,0,11,0.0,9,1.0,1
58,7,23,0,1,3,12,0,0,4.54524021086175,1,0,0,0,0,11,0.0,9,1.0,0
28,11,9,0,1,0,5,0,0,3.896291529045928,1,0,0,0,0,4,0.0,8,1.0,0
57,14,8,2,3,12,13,1,0,4.5681041507391935,0,1,1,1,0,11,0.0,7,1.0,1
40,24,8,0,1,2,7,0,2,4.315311532225102,1,0,0,0,0,6,0.3333333333333333,7,1.0,1
47,11,8,0,1,3,10,0,0,4.477372032888475,1,0,0,0,0,9,0.0,7,1.0,0
61,15,8,2,3,13,13,1,0,4.528841303922395,0,1,1,1,0,11,0.0,8,1.0,1
39,14,0,0,1,3,8,0,0,4.50938523151634,1,0,0,0,0,7,0.0,10,1.0,0
78,25,8,0,1,3,14,0,3,4.522157572705803,0,1,1,1,0,12,0.25,8,0.9166666666666666,1
27,10,10,0,1,0,6,0,0,3.7360069464476573,0,0,0,0,0,5,0.0,6,1.0,0
31,10,13,0,1,0,6,0,0,3.857422116838488,1,0,0,0,0,5,0.0,7,1.0,0
88,35,7,2,3,1,16,0,4,4.461067232283076,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
89,38,7,2,3,1,16,0,4,4.512053416315602,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
51,37,7,0,1,0,8,0,4,4.267548077427486,0,0,0,0,0,7,0.5714285714285714,9,1.0,1
35,11,16,0,1,0,6,0,0,3.7258711461231453,1,0,0,0,0,5,0.0,7,0.8,0
33,9,17,0,1,0,6,0,0,4.0060710131011685,0,0,0,0,0,5,0.0,8,1.0,0
79,28,7,0,1,3,14,0,3,4.320648390754215,1,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
50,12,5,2,3,10,13,1,0,4.405187698990101,0,1,1,1,0,11,0.0,6,1.0,1
34,13,14,0,1,0,6,0,0,4.035273502696888,0,0,0,0,0,5,0.0,9,1.0,0
32,10,14,0,1,0,6,0,0,3.750807235905091,1,0,0,0,0,5,0.0,7,1.0,0
42,10,24,0,1,0,7,0,1,3.7879346136060428,1,0,0,0,0,6,0.0,7,0.8333333333333334,0
30,11,11,0,1,0,6,0,0,4.01506101220307,1,0,0,0,0,5,0.0,7,1.0,0
71,24,8,0,1,3,14,0,3,4.401790856881677,0,1,1,1,0,12,0.25,7,0.9166666666666666,1
37,10,0,0,1,2,9,0,0,4.283381405994076,1,0,0,0,0,8,0.0,6,1.0,0
76,24,5,0,1,3,14,0,1,4.2649896438461035,1,1,1,1,0,12,0.08333333333333333,8,0.9166666666666666,1
56,10,18,0,1,3,11,0,0,4.501651074222538,1,0,0,0,0,10,0.0,9,1.0,0
47,32,8,0,1,0,8,0,3,4.400021564305502,0,0,0,0,0,7,0.42857142857142855,7,1.0,1
31,10,13,0,1,0,6,0,0,3.889049535914169,1,0,0,0,0,5,0.0,7,1.0,0
29,11,10,0,1,0,5,0,0,3.788341339656749,1,0,0,0,0,4,0.0,9,1.0,0
90,34,8,2,3,1,16,0,4,4.336146391730678,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
56,10,22,0,1,2,11,0,1,4.310060789343957,1,0,0,0,0,10,0.0,7,0.9,0
86,30,8,0,1,1,15,0,5,4.415087632427667,1,1,1,1,0,13,0.38461538461538464,8,1.0,1
77,29,5,0,1,3,14,0,3,4.266491651468215,1,1,1,1,0,12,0.25,8,1.0,1
50,11,16,0,1,1,10,0,0,4.28637013015618,1,0,0,0,0,9,0.0,7,1.0,0
50,35,7,0,1,0,8,0,4,4.178171939471839,1,0,0,0,0,7,0.5714285714285714,9,1.0,1
55,13,7,2,3,11,13,1,1,4.530110200688405,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
60,14,21,0,1,3,11,0,1,4.448824871352452,1,0,0,0,0,10,0.0,10,1.0,0
35,10,0,0,1,3,8,0,0,4.171860873964196,1,0,0,0,0,7,0.0,6,1.0,0
90,36,8,2,3,1,16,0,4,4.437324483861821,1,1,1,1,0,14,0.2857142857142857,8,1.0,1
53,13,7,2,3,11,13,1,1,4.576850773718023,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
76,32,7,0,1,1,15,0,4,4.3612350417031625,0,1,1,1,0,13,0.38461538461538464,9,0.8461538461538461,1
39,11,0,0,1,3,9,0,0,4.490029141717277,1,0,0,0,0,8,0.0,7,1.0,0
53,14,5,2,3,12,13,1,0,4.287539254067759,0,1,1,1,0,11,0.0,8,1.0,1
87,36,8,2,3,1,16,0,3,4.569842478081607,0,1,1,1,0,14,0.21428571428571427,9,0.9285714285714286,1
78,33,5,0,1,1,15,0,3,4.286629486786195,1,1,1,1,0,13,0.23076923076923078,7,1.0,1
74,25,7,0,1,3,14,0,2,4.306302647728645,0,1,1,1,0,12,0.25,8,0.8333333333333334,1
41,7,9,0,1,3,9,0,0,4.503416638553355,1,0,0,0,0,8,0.0,8,1.0,0
77,24,8,0,1,3,14,0,2,4.527953524460705,0,1,1,1,0,12,0.25,9,0.8333333333333334,1
30,13,9,0,1,0,5,0,0,4.0062389286533895,1,0,0,0,0,4,0.0,9,1.0,0
55,13,7,2,3,11,13,1,1,4.456522756728214,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
39,9,22,0,1,0,7,0,0,3.977870976306069,1,0,0,0,0,6,0.0,8,1.0,0
55,10,17,0,1,3,11,0,0,4.476839605127305,1,0,0,0,0,10,0.0,8,1.0,0
54,13,8,2,3,11,13,1,1,4.327668987655435,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
49,34,8,0,1,0,8,0,3,4.030041670814298,0,0,0,0,0,7,0.42857142857142855,9,1.0,1
39,23,8,0,1,2,7,0,3,4.3361829878711236,1,0,0,0,0,6,0.5,7,1.0,1
23,7,9,0,1,0,5,0,0,3.6424896731661263,0,0,0,0,0,4,0.0,8,1.0,0
47,14,8,0,1,3,9,0,0,4.434818841399112,1,0,0,0,0,8,0.0,10,1.0,0
84,36,5,2,3,1,16,0,3,4.389820629603961,1,1,1,1,0,14,0.21428571428571427,9,0.9285714285714286,1
23,10,5,0,1,0,5,0,0,3.7622673906514943,1,0,0,0,0,4,0.0,6,1.0,0
23,10,5,0,1,0,5,0,0,3.7622673906514947,1,0,0,0,0,4,0.0,6,1.0,0
85,35,7,2,3,1,16,0,3,4.472468310886263,1,1,1,1,0,14,0.21428571428571427,8,0.9285714285714286,1
40,9,24,0,1,0,7,0,1,3.9323328717505137,0,0,0,0,0,6,0.0,7,1.0,0
38,13,0,0,1,3,8,0,0,4.359126526316813,1,0,0,0,0,7,0.0,9,1.0,0
39,11,0,0,1,3,9,0,0,4.560667282798391,1,0,0,0,0,8,0.0,7,1.0,0
54,13,8,2,3,11,13,1,1,4.404592064578512,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
59,15,7,2,3,13,13,1,1,4.396951918867121,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
32,14,10,0,1,0,5,0,0,4.132048827786958,1,0,0,0,0,4,0.0,10,1.0,0
28,10,10,0,1,0,5,0,0,3.7979026896829464,1,0,0,0,0,4,0.0,9,1.0,0
27,10,10,0,1,0,6,0,0,3.8100810205217317,0,0,0,0,0,5,0.0,6,1.0,0
35,9,18,0,1,0,6,0,0,3.9001530166977116,1,0,0,0,0,5,0.0,9,1.0,0
78,34,5,0,1,1,15,0,4,4.456965224779708,0,1,1,1,0,13,0.3076923076923077,7,0.9230769230769231,1
34,9,17,0,1,0,6,0,1,3.962031591059445,1,0,0,0,0,5,0.0,8,1.0,0
58,10,21,0,1,2,12,0,0,4.433785151435714,1,0,0,0,0,11,0.0,9,1.0,0
23,10,5,0,1,0,5,0,0,3.795088586397733,1,0,0,0,0,4,0.0,6,1.0,0
17,10,0,0,1,0,4,0,0,3.4548223999466066,0,0,0,0,0,3,0.0,6,1.0,0
89,36,7,2,3,1,16,0,5,4.490478164090478,0,1,1,1,0,14,0.35714285714285715,9,0.9285714285714286,1
26,10,8,0,1,0,5,0,1,3.902174814211727,1,0,0,0,0,4,0.0,7,1.0,0
69,23,8,0,1,3,14,0,1,4.3214048174789506,0,1,1,1,0,12,0.08333333333333333,7,0.75,1
42,10,8,0,1,3,9,0,0,4.254830815378347,0,0,0,0,0,8,0.0,7,1.0,0
87,34,8,2,3,1,16,0,4,4.438754206727865,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
20,7,5,0,1,0,5,0,0,3.5841837197791886,1,0,0,0,0,4,0.0,5,1.0,0
57,13,17,0,1,3,11,0,1,4.510362330212912,0,0,0,0,0,10,0.0,9,1.0,0
40,10,22,0,1,0,7,0,0,3.9323328717505137,1,0,0,0,0,6,0.0,8,1.0,0
36,10,18,0,1,0,7,0,0,4.083274571476652,1,0,0,0,0,6,0.0,7,1.0,0
36,10,18,0,1,0,7,0,0,4.006749918638778,1,0,0,0,0,6,0.0,7,1.0,0
50,12,5,2,3,10,13,1,0,4.363521032323434,0,1,1,1,0,11,0.0,6,1.0,1
53,10,16,0,1,3,11,0,1,4.348308841756335,0,0,0,0,0,10,0.0,7,0.9,0
36,10,18,0,1,0,7,0,1,4.006749918638778,1,0,0,0,0,6,0.0,7,1.0,0
40,25,7,0,1,2,7,0,3,4.465311532225102,1,0,0,0,0,6,0.5,8,1.0,1
57,13,8,2,3,11,13,1,0,4.469742159207974,0,1,1,1,0,11,0.0,9,1.0,1
93,37,8,2,3,1,16,0,4,4.399440682200515,1,1,1,1,0,14,0.35714285714285715,8,0.9285714285714286,1
52,14,5,2,3,12,13,1,0,4.361076880026372,0,1,1,1,0,11,0.0,6,1.0,1
54,13,5,2,3,11,13,1,0,4.286482267461659,0,1,1,1,0,11,0.0,9,1.0,1
74,25,7,0,1,3,14,0,3,4.5339465300281345,1,1,1,1,0,12,0.25,9,1.0,1
62,15,8,2,3,13,13,1,0,4.428503522204557,0,1,1,1,0,11,0.0,8,1.0,1
44,29,8,0,1,2,7,0,2,4.036040925839782,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
89,40,8,2,3,1,16,0,3,4.438786956368635,1,1,1,1,0,14,0.21428571428571427,8,1.0,1
81,28,7,0,1,3,14,0,3,4.720644642090547,0,1,1,1,0,12,0.25,9,0.9166666666666666,1
40,10,22,0,1,0,7,0,0,4.037326145256007,1,0,0,0,0,6,0.0,7,1.0,0
36,14,14,0,1,0,6,0,1,3.995906598484245,1,0,0,0,0,5,0.0,10,1.0,0
35,11,16,0,1,0,6,0,0,3.8645783739023827,1,0,0,0,0,5,0.0,7,1.0,0
57,15,8,2,3,13,13,1,1,4.351738068377555,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
48,34,7,0,1,0,8,0,4,4.233007230104884,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
89,41,7,0,1,1,15,0,4,4.406721941117726,0,1,1,1,0,13,0.38461538461538464,9,0.8461538461538461,1
54,7,22,0,1,3,11,0,0,4.403151975132156,1,0,0,0,0,10,0.0,8,1.0,0
78,26,7,0,1,3,14,0,2,4.498350054091901,0,1,1,1,0,12,0.3333333333333333,9,0.75,1
29,12,10,0,1,0,5,0,0,3.9002417706166295,0,0,0,0,0,4,0.0,9,1.0,0
50,9,14,0,1,3,11,0,0,4.471272380112911,0,0,0,0,0,10,0.0,7,1.0,0
58,15,5,2,3,13,13,1,0,4.409485726745214,0,1,1,1,0,11,0.0,9,1.0,1
86,38,7,2,3,1,16,0,4,4.455374275109265,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
17,9,0,0,1,0,4,0,0,3.572469458770136,1,0,0,0,0,3,0.0,5,1.0,0
34,10,0,0,1,3,8,0,0,4.24173085589259,0,0,0,0,0,7,0.0,6,1.0,0
38,10,0,0,1,3,9,0,0,4.346225868535943,1,0,0,0,0,8,0.0,6,1.0,0
37,11,18,0,1,0,7,0,0,3.9465059074343407,1,0,0,0,0,6,0.0,7,1.0,0
53,13,8,2,3,11,13,1,0,4.324796793869526,0,1,1,1,0,11,0.0,7,1.0,1
36,22,7,0,1,2,7,0,3,4.218128820706466,0,0,0,0,0,6,0.5,6,1.0,1
74,25,7,0,1,3,14,0,3,4.5331406759983635,1,1,1,1,0,12,0.25,9,1.0,1
56,12,17,0,1,2,11,0,1,4.481200234441705,1,0,0,0,0,10,0.0,8,1.0,0
42,12,5,0,1,3,9,0,0,4.431257232859706,1,0,0,0,0,8,0.0,8,1.0,0
30,11,11,0,1,0,6,0,0,3.748394345536403,1,0,0,0,0,5,0.0,7,1.0,0
55,14,7,2,3,12,13,1,1,4.4330300680897885,0,1,1,1,0,11,0.09090909090909091,7,0.9090909090909091,1
40,12,20,0,1,0,6,0,0,3.893942707918268,1,0,0,0,0,5,0.0,9,0.8,0
86,37,7,2,3,1,16,0,5,4.438399013618543,1,1,1,1,0,14,0.35714285714285715,9,0.9285714285714286,1
71,27,5,0,1,3,14,0,3,4.4697810102033255,0,1,1,1,0,12,0.25,8,0.9166666666666666,1
53,9,16,0,1,3,11,0,0,4.14587382377142,1,0,0,0,0,10,0.0,7,0.9,0
80,30,5,0,1,3,14,0,2,4.421333674585338,1,1,1,1,0,12,0.16666666666666666,9,1.0,1
36,7,21,0,1,0,7,0,0,3.5595314333579484,1,0,0,0,0,6,0.0,7,0.8333333333333334,0
43,10,8,0,1,3,9,0,0,4.22220806840402,1,0,0,0,0,8,0.0,7,1.0,0
47,11,8,0,1,3,10,0,0,4.315464788751521,1,0,0,0,0,9,0.0,7,1.0,0
90,35,8,0,1,1,15,0,4,4.433364079934585,0,1,1,1,0,13,0.3076923076923077,9,0.9230769230769231,1
35,14,13,0,1,0,6,0,0,4.207435516759525,1,0,0,0,0,5,0.0,10,1.0,0
40,24,8,0,1,2,7,0,1,4.072573883611435,1,0,0,0,0,6,0.16666666666666666,7,0.8333333333333334,1
58,12,8,2,3,10,13,1,0,4.568353529463781,0,1,1,1,0,11,0.0,9,1.0,1
87,37,5,2,3,1,16,0,3,4.536445530537256,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
48,11,10,0,1,3,11,0,0,4.422995052579129,0,0,0,0,0,10,0.0,7,0.9,0
46,7,15,0,1,3,10,0,0,4.457919564564537,0,0,0,0,0,9,0.0,9,1.0,0
38,7,24,0,1,0,7,0,0,3.5971628830962015,0,0,0,0,0,6,0.0,7,0.8333333333333334,0
39,9,5,0,1,3,9,0,0,4.252974975106085,1,0,0,0,0,8,0.0,5,1.0,0
52,11,13,0,1,3,11,0,0,4.5893928429330675,1,0,0,0,0,10,0.0,7,1.0,0
37,11,18,0,1,0,7,0,0,3.9465059074343407,1,0,0,0,0,6,0.0,7,1.0,0
45,10,8,0,1,2,10,0,0,4.385754484978177,1,0,0,0,0,9,0.0,7,1.0,0
49,35,7,2,3,0,9,0,3,4.311152640422817,0,0,0,0,0,8,0.5,8,0.875,1
51,11,13,0,1,2,11,0,0,4.380772342345473,1,0,0,0,0,10,0.0,7,1.0,0
37,10,0,0,1,3,9,0,0,4.371087149178847,0,0,0,0,0,8,0.0,6,1.0,0
38,11,0,0,1,3,9,0,0,4.4514890264306795,0,0,0,0,0,8,0.0,7,1.0,0
41,10,23,0,1,0,7,0,0,3.939528456144483,1,0,0,0,0,6,0.0,8,1.0,0
74,24,7,0,1,3,14,0,3,4.326884019232527,1,1,1,1,0,12,0.3333333333333333,8,0.9166666666666666,1
56,10,18,0,1,3,11,0,1,4.459427360354677,1,0,0,0,0,10,0.0,9,1.0,0
36,11,17,0,1,0,6,0,1,3.840083251972111,1,0,0,0,0,5,0.0,8,1.0,0
56,13,7,2,3,11,13,1,1,4.319224771879573,0,1,1,1,0,11,0.09090909090909091,9,0.9090909090909091,1
48,10,10,0,1,3,11,0,0,4.496115365169275,1,0,0,0,0,10,0.0,6,1.0,0
91,36,7,0,1,1,15,0,3,4.4497480399607685,0,1,1,1,0,13,0.23076923076923078,8,0.9230769230769231,1
51,37,7,2,3,0,9,0,3,4.375582881433895,0,0,0,0,0,8,0.375,7,1.0,1
84,33,7,0,1,1,15,0,4,4.54959957259525,1,1,1,1,0,13,0.3076923076923077,8,1.0,1
