url_length,domain_length,path_length,num_subdomains,num_dots,num_digits,num_special_chars,has_ip_address,suspicious_keyword_count,url_entropy,uses_https,encoded_char_count,redirect_marker_count,has_redirection_pattern,domain_age_days,token_count,suspicious_token_ratio,longest_token_length,unique_token_ratio,label
30,17,6,0,1,0,5,0,0,4.081727678869737,0,0,0,0,0,4,0.0,13,1.0,0
38,17,13,0,1,0,6,0,0,4.221097250057957,1,0,0,0,0,5,0.0,13,1.0,0
40,25,8,0,1,2,7,0,2,4.465311532225101,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
78,33,5,0,1,1,15,0,4,4.461054437563787,1,1,1,1,0,13,0.3076923076923077,7,0.9230769230769231,1
79,36,5,2,3,1,16,0,3,4.500044982028568,0,1,1,1,0,14,0.2857142857142857,7,0.8571428571428571,1
38,17,13,0,1,0,6,0,0,4.260828171224455,1,0,0,0,0,5,0.0,13,1.0,0
55,14,7,2,3,12,13,1,1,4.364923644043812,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
56,14,8,2,3,12,13,1,1,4.445090169696792,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
58,14,7,2,3,12,13,1,1,4.459427360354677,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
41,17,16,0,1,0,6,0,1,4.064392248309453,1,0,0,0,0,5,0.0,13,1.0,0
85,40,8,2,3,1,16,0,3,4.481092256486934,0,1,1,1,0,14,0.21428571428571427,7,0.9285714285714286,1
50,12,7,2,3,10,13,1,1,4.369034834541985,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
41,13,0,0,1,3,9,0,0,4.473048041045147,1,0,0,0,0,8,0.0,9,1.0,0
55,14,7,2,3,12,13,1,1,4.598216624734384,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
45,17,0,0,1,3,9,0,0,4.652421151644845,1,0,0,0,0,8,0.0,13,1.0,0
57,13,8,2,3,11,13,1,1,4.43819056841689,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
57,17,12,0,1,3,11,0,0,4.550546436448936,1,0,0,0,0,10,0.0,13,0.9,0
54,14,7,2,3,12,13,1,1,4.503539122804025,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
53,17,8,0,1,3,10,0,0,4.590851350667153,1,0,0,0,0,9,0.0,13,1.0,0
29,13,8,0,1,0,5,0,0,3.6040317545551495,1,0,0,0,0,4,0.0,9,1.0,0
51,37,7,2,3,0,9,0,4,4.399996851979711,0,0,0,0,0,8,0.5,9,1.0,1
41,17,16,0,1,0,6,0,0,3.9042883722894524,1,0,0,0,0,5,0.0,13,0.8,0
50,17,5,0,1,3,10,0,0,4.608367439558377,1,0,0,0,0,9,0.0,13,1.0,0
46,31,7,0,1,0,8,0,4,4.234774727466919,1,0,0,0,0,7,0.5714285714285714,7,1.0,1
39,17,15,0,1,0,6,0,0,4.1991322707442915,0,0,0,0,0,5,0.0,13,1.0,0
51,13,10,0,1,3,11,0,0,4.515179263370441,1,0,0,0,0,10,0.0,9,1.0,0
43,13,5,0,1,3,9,0,0,4.44336562664418,1,0,0,0,0,8,0.0,9,1.0,0
93,37,8,0,1,1,15,0,3,4.4702852019063615,0,1,1,1,0,13,0.23076923076923078,8,0.9230769230769231,1
83,35,5,2,3,1,16,0,2,4.532716713440856,0,1,1,1,0,14,0.14285714285714285,7,0.8571428571428571,1
79,31,8,0,1,1,15,0,5,4.435945021385093,1,1,1,1,0,13,0.38461538461538464,8,1.0,1
89,41,8,2,3,1,16,0,2,4.472827514052661,1,1,1,1,0,14,0.14285714285714285,8,0.9285714285714286,1
56,14,7,2,3,12,13,1,1,4.340433050170807,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
62,13,25,0,1,2,11,0,0,4.396077617900943,1,0,0,0,0,10,0.0,9,0.9,0
55,14,5,2,3,12,13,1,0,4.362249880834826,0,1,1,1,0,11,0.0,9,1.0,1
91,42,8,2,3,1,16,0,4,4.555868021521251,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
79,25,8,0,1,3,14,0,1,4.429668204248134,0,1,1,1,0,12,0.08333333333333333,8,0.75,1
38,17,13,0,1,0,6,0,1,4.070167316018231,1,0,0,0,0,5,0.0,13,1.0,0
58,13,8,2,3,11,13,1,1,4.346811173096517,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
71,26,8,0,1,3,14,0,3,4.354051267996117,0,1,1,1,0,12,0.25,8,0.8333333333333334,1
25,17,0,0,1,0,4,0,0,4.023465189601646,1,0,0,0,0,3,0.0,13,1.0,0
25,13,5,0,1,0,5,0,0,3.8332696895151077,0,0,0,0,0,4,0.0,9,1.0,0
55,14,8,2,3,12,13,1,0,4.400775238947399,0,1,1,1,0,11,0.0,7,1.0,1
56,14,5,2,3,12,13,1,0,4.446939530254383,0,1,1,1,0,11,0.0,8,1.0,1
73,27,7,0,1,3,14,0,4,4.570325070386122,0,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
30,13,9,0,1,0,5,0,0,3.6980685120588386,1,0,0,0,0,4,0.0,9,1.0,0
39,17,15,0,1,0,7,0,0,4.119147258468298,0,0,0,0,0,6,0.0,13,1.0,0
37,13,16,0,1,0,6,0,0,3.7632432303768706,1,0,0,0,0,5,0.0,9,1.0,0
94,42,8,0,1,1,15,0,2,4.450200711517094,1,1,1,1,0,13,0.15384615384615385,9,1.0,1
93,38,8,2,3,1,16,0,4,4.445574761516396,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
81,31,7,0,1,1,15,0,4,4.422435413477629,1,1,1,1,0,13,0.38461538461538464,8,0.9230769230769231,1
45,17,0,0,1,3,9,0,0,4.546756984930101,1,0,0,0,0,8,0.0,13,1.0,0
84,36,7,2,3,1,16,0,4,4.51690623624139,1,1,1,1,0,14,0.35714285714285715,8,0.9285714285714286,1
39,13,18,0,1,0,7,0,0,3.9014491816561687,1,0,0,0,0,6,0.0,9,1.0,0
49,17,24,0,1,0,7,0,1,3.9543374678643666,1,0,0,0,0,6,0.0,13,0.8333333333333334,0
58,14,7,2,3,12,13,1,1,4.580050351464738,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
90,40,7,0,1,1,15,0,3,4.54274649931459,0,1,1,1,0,13,0.23076923076923078,9,0.8461538461538461,1
60,14,8,2,3,12,13,1,1,4.416159393309636,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
62,22,5,0,1,3,14,0,2,4.160708930055736,1,1,1,1,0,12,0.16666666666666666,6,0.9166666666666666,1
90,36,8,0,1,1,15,0,2,4.394877466890121,0,1,1,1,0,13,0.15384615384615385,9,0.8461538461538461,1
54,17,9,0,1,3,10,0,0,4.610916437148334,1,0,0,0,0,9,0.0,13,1.0,0
38,13,17,0,1,0,6,0,1,3.8500481587392756,1,0,0,0,0,5,0.0,9,1.0,0
41,26,8,0,1,2,7,0,2,4.275490346652223,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
58,15,8,2,3,13,13,1,1,4.480914298173785,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
46,17,21,0,1,0,7,0,1,4.021527522800472,1,0,0,0,0,6,0.0,13,1.0,0
89,44,7,2,3,1,16,0,3,4.482949175216298,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
46,13,5,0,1,3,10,0,0,4.51205489055743,1,0,0,0,0,9,0.0,9,1.0,0
41,26,7,0,1,2,7,0,3,4.375487065435391,1,0,0,0,0,6,0.5,8,1.0,1
83,34,5,0,1,1,15,0,3,4.391422350008063,0,1,1,1,0,13,0.3076923076923077,8,0.8461538461538461,1
35,17,10,0,1,0,6,0,0,4.171860873964196,1,0,0,0,0,5,0.0,13,1.0,0
55,15,7,2,3,13,13,1,1,4.598216624734381,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
81,32,7,0,1,1,15,0,4,4.40520559729885,0,1,1,1,0,13,0.3076923076923077,8,0.9230769230769231,1
48,34,7,0,1,0,8,0,4,4.42299505257913,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
54,14,7,2,3,12,13,1,1,4.5565177286148595,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
57,14,8,2,3,12,13,1,0,4.386285968921012,0,1,1,1,0,11,0.0,8,1.0,1
93,40,7,2,3,1,16,0,4,4.555464871406505,1,1,1,1,0,14,0.35714285714285715,9,0.9285714285714286,1
53,13,7,2,3,11,13,1,1,4.6141083135197904,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
38,24,7,0,1,2,7,0,3,4.378991986900062,0,0,0,0,0,6,0.5,6,1.0,1
45,17,0,0,1,3,9,0,0,4.6079767072004,1,0,0,0,0,8,0.0,13,1.0,0
26,13,5,0,1,0,5,0,0,3.7962176025900556,1,0,0,0,0,4,0.0,9,1.0,0
38,17,13,0,1,0,6,0,0,3.9430904364574295,1,0,0,0,0,5,0.0,13,1.0,0
40,24,8,0,1,2,7,0,3,4.158694969562842,1,0,0,0,0,6,0.5,7,1.0,1
57,13,7,2,3,11,13,1,1,4.5681041507391935,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
51,36,8,0,1,0,8,0,4,4.218720136335857,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
61,15,7,2,3,13,13,1,1,4.495380821701428,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
38,13,0,0,1,3,8,0,0,4.41872290806656,1,0,0,0,0,7,0.0,9,1.0,0
51,36,8,0,1,0,8,0,3,4.043824361070288,0,0,0,0,0,7,0.5714285714285714,9,0.8571428571428571,1
86,34,8,0,1,1,15,0,3,4.456646693179524,1,1,1,1,0,13,0.3076923076923077,9,0.9230769230769231,1
45,29,8,0,1,2,7,0,2,4.408985186258551,1,0,0,0,0,6,0.3333333333333333,9,1.0,1
42,17,0,0,1,3,8,0,0,4.51089956542986,1,0,0,0,0,7,0.0,13,1.0,0
46,13,5,0,1,3,10,0,0,4.544876086303668,1,0,0,0,0,9,0.0,9,1.0,0
45,31,7,0,1,0,8,0,3,4.044754974579369,0,0,0,0,0,7,0.5714285714285714,7,0.8571428571428571,1
87,38,7,2,3,1,16,0,5,4.180095209450546,0,1,1,1,0,14,0.35714285714285715,7,0.9285714285714286,1
93,42,8,2,3,1,16,0,3,4.505455801414181,1,1,1,1,0,14,0.21428571428571427,9,1.0,1
85,38,5,0,1,1,15,0,3,4.420893914048986,0,1,1,1,0,13,0.23076923076923078,9,0.9230769230769231,1
62,14,8,2,3,12,13,1,0,4.33183237120822,0,1,1,1,0,11,0.0,9,1.0,1
62,13,21,0,1,3,12,0,1,4.4743800851956745,1,0,0,0,0,11,0.0,9,1.0,0
47,33,7,0,1,0,8,0,4,4.349712458420389,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
82,35,8,0,1,1,15,0,4,4.289911221450014,0,1,1,1,0,13,0.3076923076923077,8,0.7692307692307693,1
55,13,8,2,3,11,13,1,0,4.494258605784817,0,1,1,1,0,11,0.0,7,1.0,1
84,33,5,0,1,1,15,0,3,4.428866224669761,0,1,1,1,0,13,0.23076923076923078,9,0.9230769230769231,1
28,13,8,0,1,0,5,0,0,3.743982153814128,0,0,0,0,0,4,0.0,9,1.0,0
30,17,5,0,1,0,5,0,0,4.123231428797621,1,0,0,0,0,4,0.0,13,1.0,0
86,37,7,2,3,1,16,0,3,4.362355971203014,1,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
78,24,8,0,1,3,14,0,3,4.387436112738336,0,1,1,1,0,12,0.3333333333333333,9,0.8333333333333334,1
82,35,5,2,3,1,16,0,2,4.5411595398263875,0,1,1,1,0,14,0.21428571428571427,8,0.8571428571428571,1
64,17,19,0,1,3,12,0,0,4.601813383509937,1,0,0,0,0,11,0.0,13,1.0,0
84,36,8,2,3,1,16,0,3,4.480840841057952,0,1,1,1,0,14,0.21428571428571427,7,0.8571428571428571,1
83,36,7,2,3,1,16,0,4,4.415511806105673,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
51,36,8,2,3,0,9,0,2,4.282349793156181,0,0,0,0,0,8,0.25,7,0.875,1
49,13,5,2,3,11,13,1,0,4.2464198419890415,0,1,1,1,0,11,0.0,5,1.0,1
89,34,8,2,3,1,16,0,4,4.440978089533503,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
40,13,0,0,1,3,9,0,0,4.465311532225102,0,0,0,0,0,8,0.0,9,1.0,0
84,33,7,0,1,1,15,0,5,4.57398981649769,1,1,1,1,0,13,0.38461538461538464,9,1.0,1
77,29,7,0,1,3,14,0,4,4.5328138974820416,1,1,1,1,0,12,0.3333333333333333,8,1.0,1
40,25,8,0,1,2,7,0,2,3.984829508503261,0,0,0,0,0,6,0.3333333333333333,8,1.0,1
30,17,5,0,1,0,5,0,0,4.031401845392171,1,0,0,0,0,4,0.0,13,1.0,0
86,29,8,0,1,3,14,0,2,4.512395958514059,1,1,1,1,0,12,0.16666666666666666,8,0.9166666666666666,1
59,43,8,2,3,0,9,0,3,4.287505185998201,1,0,0,0,0,8,0.375,8,1.0,1
51,17,9,0,1,3,9,0,0,4.603222890736579,1,0,0,0,0,8,0.0,13,1.0,0
86,38,8,2,3,1,16,0,3,4.361874074337949,1,1,1,1,0,14,0.21428571428571427,9,1.0,1
46,13,5,0,1,3,10,0,0,4.528465488430548,1,0,0,0,0,9,0.0,9,1.0,0
36,22,7,0,1,2,7,0,3,4.287301737252941,0,0,0,0,0,6,0.5,6,1.0,1
45,13,8,0,1,3,9,0,0,4.424317540389501,0,0,0,0,0,8,0.0,9,1.0,0
51,36,7,2,3,0,9,0,4,4.274695684811804,1,0,0,0,0,8,0.5,7,1.0,1
84,35,7,0,1,1,15,0,4,4.566001742936061,1,1,1,1,0,13,0.3076923076923077,8,1.0,1
55,13,8,2,3,11,13,1,0,4.440395342157019,0,1,1,1,0,11,0.0,7,1.0,1
50,36,7,2,3,0,9,0,4,4.239079570624174,0,0,0,0,0,8,0.5,7,1.0,1
71,24,8,0,1,3,14,0,3,4.412963319681198,1,1,1,1,0,12,0.25,7,1.0,1
79,24,8,0,1,3,14,0,2,4.567201846660899,1,1,1,1,0,12,0.16666666666666666,8,1.0,1
39,24,8,0,1,2,7,0,2,4.3236131161871985,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
26,13,5,0,1,0,5,0,0,3.584303179346712,1,0,0,0,0,4,0.0,9,1.0,0
41,17,16,0,1,0,6,0,0,4.180365114215879,1,0,0,0,0,5,0.0,13,1.0,0
55,14,5,2,3,12,13,1,0,4.491584842575831,0,1,1,1,0,11,0.0,9,1.0,1
42,17,18,0,1,0,6,0,0,4.166509245270093,0,0,0,0,0,5,0.0,13,1.0,0
87,36,8,2,3,1,16,0,4,4.5108702435812935,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
61,13,8,2,3,11,13,1,0,4.408173244960297,0,1,1,1,0,11,0.0,9,1.0,1
55,13,8,2,3,11,13,1,0,4.445388974354952,0,1,1,1,0,11,0.0,7,1.0,1
37,13,0,0,1,3,8,0,0,4.465945933079574,0,0,0,0,0,7,0.0,9,1.0,0
33,17,8,0,1,0,5,0,0,3.9751755582934756,1,0,0,0,0,4,0.0,13,1.0,0
58,14,7,2,3,12,13,1,1,4.615764637179024,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
88,37,7,2,3,1,16,0,4,4.439427296090258,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
60,14,8,2,3,12,13,1,1,4.378835306475487,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
41,26,8,0,1,2,7,0,2,4.4546361507484775,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
46,17,21,0,1,0,7,0,1,4.067176772150687,1,0,0,0,0,6,0.0,13,1.0,0
29,13,8,0,1,0,5,0,0,3.60747539145549,1,0,0,0,0,4,0.0,9,1.0,0
34,13,13,0,1,0,6,0,0,3.836600340868551,1,0,0,0,0,5,0.0,9,1.0,0
81,32,8,0,1,1,15,0,4,4.399937355849154,1,1,1,1,0,13,0.3076923076923077,7,1.0,1
58,15,8,2,3,13,13,1,0,4.40147892289331,0,1,1,1,0,11,0.0,7,1.0,1
42,28,7,0,1,2,7,0,3,4.469582006060583,0,0,0,0,0,6,0.5,9,1.0,1
43,17,18,0,1,0,7,0,0,4.0917513131845595,1,0,0,0,0,6,0.0,13,1.0,0
41,17,16,0,1,0,7,0,0,4.013176017331164,1,0,0,0,0,6,0.0,13,0.8333333333333334,0
87,36,7,2,3,1,16,0,4,4.465174689476744,1,1,1,1,0,14,0.35714285714285715,8,0.9285714285714286,1
33,17,8,0,1,0,5,0,1,4.12728313431329,1,0,0,0,0,4,0.0,13,1.0,0
42,26,8,0,1,2,7,0,3,4.222807530427243,1,0,0,0,0,6,0.5,9,1.0,1
61,13,24,0,1,2,11,0,1,4.3895362151310025,1,0,0,0,0,10,0.0,9,1.0,0
37,13,16,0,1,0,6,0,1,3.884600662692359,1,0,0,0,0,5,0.0,9,1.0,0
91,33,7,2,3,1,16,0,3,4.397732808924093,1,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
78,24,8,0,1,3,14,0,1,4.449964317205505,0,1,1,1,0,12,0.08333333333333333,8,0.8333333333333334,1
34,13,13,0,1,0,6,0,1,3.8299661500102373,1,0,0,0,0,5,0.0,9,1.0,0
52,40,5,2,3,0,9,0,2,4.327668987655435,0,0,0,0,0,8,0.25,7,1.0,1
76,31,8,0,1,1,15,0,4,4.470692683191134,0,1,1,1,0,13,0.3076923076923077,7,0.9230769230769231,1
42,27,8,0,1,2,7,0,2,4.254830815378347,0,0,0,0,0,6,0.3333333333333333,9,1.0,1
46,13,8,0,1,3,9,0,0,4.435755433941627,1,0,0,0,0,8,0.0,9,1.0,0
49,13,8,0,1,3,10,0,0,4.537281527391306,1,0,0,0,0,9,0.0,9,1.0,0
37,30,0,0,1,0,7,0,3,4.208924987016684,0,0,0,0,0,6,0.5,6,1.0,1
54,13,8,2,3,11,13,1,1,4.41910913192781,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
30,17,5,0,1,0,5,0,0,4.0062389286533895,1,0,0,0,0,4,0.0,13,1.0,0
30,13,10,0,1,0,5,0,0,3.723231428797621,0,0,0,0,0,4,0.0,9,1.0,0
83,33,8,0,1,1,15,0,3,4.298071262325931,0,1,1,1,0,13,0.23076923076923078,7,0.8461538461538461,1
58,14,8,2,3,12,13,1,0,4.510405092002415,0,1,1,1,0,11,0.0,9,1.0,1
73,26,8,0,1,3,14,0,2,4.508263493533071,1,1,1,1,0,12,0.16666666666666666,8,1.0,1
53,13,7,2,3,11,13,1,1,4.4816595389675635,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
58,14,7,2,3,12,13,1,1,4.4834448240680045,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
89,40,8,2,3,1,16,0,3,4.446347485043487,0,1,1,1,0,14,0.21428571428571427,8,0.7857142857142857,1
54,39,7,2,3,0,9,0,3,4.5228629648860466,1,0,0,0,0,8,0.375,8,1.0,1
48,13,8,0,1,3,10,0,0,4.54248125036058,0,0,0,0,0,9,0.0,9,1.0,0
37,23,7,0,1,2,7,0,2,3.992708770800468,0,0,0,0,0,6,0.5,6,0.8333333333333334,1
83,40,5,2,3,1,16,0,3,4.534268528491137,1,1,1,1,0,14,0.21428571428571427,8,0.9285714285714286,1
81,28,7,0,1,3,14,0,3,4.461479484046294,1,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
75,27,8,0,1,3,14,0,2,4.4055116357494555,1,1,1,1,0,12,0.16666666666666666,7,0.9166666666666666,1
55,15,8,2,3,13,13,1,0,4.37916680446199,0,1,1,1,0,11,0.0,7,1.0,1
29,17,5,0,1,0,5,0,0,4.021268494903765,0,0,0,0,0,4,0.0,13,1.0,0
76,28,8,0,1,3,14,0,3,4.688570427196732,0,1,1,1,0,12,0.25,9,0.9166666666666666,1
82,28,8,0,1,3,14,0,3,4.60442696468414,0,1,1,1,0,12,0.25,9,0.9166666666666666,1
89,41,7,2,3,1,16,0,4,4.387953054452041,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
81,34,5,0,1,1,15,0,4,4.38684624450287,0,1,1,1,0,13,0.3076923076923077,8,0.9230769230769231,1
47,33,7,0,1,0,8,0,3,4.2988537451105335,0,0,0,0,0,7,0.5714285714285714,8,0.8571428571428571,1
77,32,7,0,1,1,15,0,4,4.513549318307959,0,1,1,1,0,13,0.38461538461538464,9,0.8461538461538461,1
76,27,8,0,1,3,14,0,2,4.343278278760334,1,1,1,1,0,12,0.16666666666666666,8,0.9166666666666666,1
89,37,8,2,3,1,16,0,3,4.353558182999282,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
55,17,10,0,1,3,10,0,0,4.703464940522036,1,0,0,0,0,9,0.0,13,1.0,0
90,36,8,0,1,1,15,0,3,4.340073738364367,0,1,1,1,0,13,0.3076923076923077,8,0.8461538461538461,1
54,42,5,2,3,0,9,0,3,4.121909549063766,0,0,0,0,0,8,0.375,9,1.0,1
45,13,24,0,1,0,7,0,0,3.855214418735352,1,0,0,0,0,6,0.0,9,1.0,0
91,39,7,2,3,1,16,0,4,4.456196500136117,0,1,1,1,0,14,0.35714285714285715,9,0.7857142857142857,1
93,40,8,0,1,1,15,0,4,4.4371183297596275,1,1,1,1,0,13,0.3076923076923077,9,1.0,1
38,17,13,0,1,0,6,0,1,4.070167316018231,1,0,0,0,0,5,0.0,13,1.0,0
89,39,7,2,3,1,16,0,5,4.276751076972645,0,1,1,1,0,14,0.35714285714285715,8,0.9285714285714286,1
41,17,16,0,1,0,6,0,1,4.07391321234758,1,0,0,0,0,5,0.0,13,0.8,0
81,37,7,2,3,1,16,0,5,4.442605830746739,0,1,1,1,0,14,0.35714285714285715,7,0.9285714285714286,1
85,36,7,2,3,1,16,0,5,4.4186804380343325,0,1,1,1,0,14,0.35714285714285715,9,0.9285714285714286,1
80,36,5,0,1,1,15,0,3,4.275348777817225,1,1,1,1,0,13,0.23076923076923078,8,0.9230769230769231,1
37,17,13,0,1,0,6,0,0,4.216078027732641,0,0,0,0,0,5,0.0,13,1.0,0
84,34,7,0,1,1,15,0,4,4.392519273555783,0,1,1,1,0,13,0.3076923076923077,8,0.9230769230769231,1
83,35,8,2,3,1,16,0,3,4.503008417680773,0,1,1,1,0,14,0.21428571428571427,7,0.9285714285714286,1
57,14,7,2,3,12,13,1,1,4.533556250195736,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
46,34,5,2,3,0,9,0,3,3.9522429356767104,0,0,0,0,0,8,0.375,7,1.0,1
44,13,23,0,1,0,7,0,0,3.9628754497290184,1,0,0,0,0,6,0.0,9,1.0,0
28,13,8,0,1,0,5,0,1,3.8962915290459277,0,0,0,0,0,4,0.0,9,1.0,0
48,13,8,0,1,3,10,0,0,4.511842188131013,0,0,0,0,0,9,0.0,9,1.0,0
45,13,8,0,1,3,9,0,0,4.424317540389501,0,0,0,0,0,8,0.0,9,1.0,0
21,13,0,0,1,0,4,0,0,3.5585186130489057,1,0,0,0,0,3,0.0,9,1.0,0
30,23,0,0,1,0,7,0,0,4.081727678869736,0,0,0,0,0,6,0.0,5,1.0,1
35,13,14,0,1,0,6,0,0,3.943289445392767,1,0,0,0,0,5,0.0,9,1.0,0
54,13,17,0,1,3,10,0,0,4.403151975132155,0,0,0,0,0,9,0.0,9,1.0,0
87,32,7,0,1,1,15,0,4,4.567713365769165,1,1,1,1,0,13,0.3076923076923077,9,1.0,1
48,13,8,0,1,3,10,0,0,4.474874739988984,0,0,0,0,0,9,0.0,9,1.0,0
41,13,20,0,1,0,7,0,0,3.725994614628301,1,0,0,0,0,6,0.0,9,0.8333333333333334,0
83,28,7,0,1,3,14,0,4,4.4480901335362475,0,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
54,14,7,2,3,12,13,1,1,4.494111719041081,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
87,35,8,0,1,1,15,0,2,4.317278583677365,0,1,1,1,0,13,0.15384615384615385,8,0.7692307692307693,1
45,32,5,0,1,0,8,0,3,4.108767963940175,1,0,0,0,0,7,0.42857142857142855,7,1.0,1
50,36,7,2,3,0,9,0,3,4.343981820580905,0,0,0,0,0,8,0.5,7,0.875,1
77,32,7,0,1,1,15,0,4,4.354917444078206,1,1,1,1,0,13,0.38461538461538464,6,0.8461538461538461,1
43,17,19,0,1,0,6,0,0,4.217563162817514,0,0,0,0,0,5,0.0,13,1.0,0
49,35,7,2,3,0,9,0,4,4.336563099562337,0,0,0,0,0,8,0.5,7,1.0,1
35,17,10,0,1,0,6,0,0,4.0360069453309535,1,0,0,0,0,5,0.0,13,1.0,0
59,14,8,2,3,12,13,1,1,4.413699610838755,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
74,26,7,0,1,3,14,0,3,4.5475638910190535,1,1,1,1,0,12,0.25,7,1.0,1
53,17,8,0,1,3,10,0,0,4.679828473022921,1,0,0,0,0,9,0.0,13,1.0,0
40,24,8,0,1,2,7,0,1,4.065311532225102,1,0,0,0,0,6,0.16666666666666666,7,1.0,1
53,14,7,2,3,12,13,1,1,4.27077939186632,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
50,17,5,0,1,3,10,0,0,4.608367439558377,1,0,0,0,0,9,0.0,13,1.0,0
58,17,13,0,1,3,11,0,0,4.532224909100311,1,0,0,0,0,10,0.0,13,1.0,0
25,13,5,0,1,0,5,0,0,3.783465189601646,0,0,0,0,0,4,0.0,9,1.0,0
58,17,13,0,1,3,11,0,1,4.646521296739806,1,0,0,0,0,10,0.0,13,1.0,0
69,23,7,0,1,3,14,0,4,4.368348802967408,0,1,1,1,0,12,0.3333333333333333,7,0.9166666666666666,1
38,13,0,0,1,3,8,0,0,4.471354487013929,1,0,0,0,0,7,0.0,9,1.0,0
92,42,7,2,3,1,16,0,3,4.4865457417179515,0,1,1,1,0,14,0.2857142857142857,9,0.8571428571428571,1
47,13,26,0,1,0,7,0,0,3.8313182461522968,1,0,0,0,0,6,0.0,9,1.0,0
53,13,5,2,3,11,13,1,0,4.444401999165797,0,1,1,1,0,11,0.0,9,1.0,1
64,13,23,0,1,3,12,0,0,4.515723149067329,1,0,0,0,0,11,0.0,9,1.0,0
89,32,8,0,1,1,15,0,4,4.512454955440191,0,1,1,1,0,13,0.38461538461538464,8,0.8461538461538461,1
56,14,5,2,3,12,13,1,0,4.446939530254383,0,1,1,1,0,11,0.0,8,1.0,1
53,12,8,2,3,10,13,1,0,4.38842645068985,0,1,1,1,0,11,0.0,7,1.0,1
61,17,19,0,1,3,11,0,1,4.554535093266587,1,0,0,0,0,10,0.0,13,1.0,0
71,30,7,0,1,1,15,0,4,4.269857479377906,0,1,1,1,0,13,0.3076923076923077,7,0.9230769230769231,1
81,39,5,2,3,1,16,0,4,4.457837077808386,0,1,1,1,0,14,0.2857142857142857,7,0.9285714285714286,1
51,37,7,2,3,0,9,0,4,4.2894974005405,0,0,0,0,0,8,0.5,7,1.0,1
53,17,8,0,1,3,10,0,0,4.569730303898026,1,0,0,0,0,9,0.0,13,1.0,0
84,30,7,0,1,3,14,0,3,4.580444999582822,1,1,1,1,0,12,0.25,9,1.0,1
52,17,8,0,1,3,10,0,1,4.6808329872054415,0,0,0,0,0,9,0.0,13,1.0,0
60,17,16,0,1,3,11,0,0,4.5423188792597315,0,0,0,0,0,10,0.0,13,1.0,0
34,13,13,0,1,0,6,0,0,3.917626443873359,1,0,0,0,0,5,0.0,9,1.0,0
34,13,13,0,1,0,6,0,0,3.917626443873359,1,0,0,0,0,5,0.0,9,1.0,0
86,35,7,2,3,1,16,0,4,4.335055518606443,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
56,15,7,2,3,13,13,1,1,4.3570366974345065,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
